id,date,description,credit,debit,category,isSelected
0.22176103851190976,17/03/2020,WOOLWORTHS 3171 MILL PARK AU Tap and Pay xx3903 Value Date: 12/03/2020,0,66.8,private,false
0.6658800288486204,17/03/2020,VODAFONE NORTH SYDNEY AU Card xx8833 Value Date: 12/03/2020,0,229.16,utilities,false
0.4870489752451974,17/03/2020,Transfer From Lion Pumping Lion Pumping,1158.17,0,income,false
0.7540520540529028,16/03/2020,Direct Debit 062246 CommInsure 9003028--141611548,0,51.48,,false
0.7452220932465043,14/03/2020,POS 43424400 14 MAR,290,0,income,false
0.883838488510128,14/03/2020,COSTCO FUEL EPPING EPPING AU,0,60,,false
0.23777608590006238,13/03/2020,Transfer to xx4217 CommBank app Value Date: 14/03/2020,0,500,,false
0.16124724962498727,13/03/2020,POS 43424400 13 MAR,400,0,income,false
0.2715660706686214,13/03/2020,OFFICEWORKS 0315 BUNDOORA AU,0,236,materials,false
0.6699250672284527,12/03/2020,Direct Debit 068616 HOLLARD INSURANC HOLLAR2655996464,0,64.55,,false
0.5776206841035998,12/03/2020,Transfer to CBA A/c NetBank Danibel Supplier,0,532.4,materials,false
0.35744230629562224,12/03/2020,Direct Credit 364049 LB CONCRETE JDL SOFTWARE - LB,1158.17,0,income,false
0.6466529880795864,11/03/2020,POS 43424400 11 MAR,100,0,income,false
0.08012448741860734,11/03/2020,SMP*Centrecom Bundoor Bundoora03 AU,0,30,,false
0.9086125715869218,11/03/2020,DAN MURPHY'S 3616 RICHMOND AU Tap and Pay xx3903 Value Date: 06/03/2020,0,48.59,private,false
0.6901818592863385,10/03/2020,POS 43424400 10 MAR,40,0,income,false
0.616901609043401,10/03/2020,Transfer to xx5005 NetBank,0,1405,,false
0.712116075242492,10/03/2020,KFC EPPING EPPING AU Tap and Pay xx3903 Value Date: 04/03/2020,0,11.45,,false
0.20887841230686965,10/03/2020,MATCHBOX RICHMOND AU Tap and Pay xx3903 Value Date: 06/03/2020,0,79.84,,false
0.016551676687936112,10/03/2020,OPTUS BILLING PAY MY B MACQUARIE PAR AU Card xx8833 Value Date: 06/03/2020,0,59.11,utilities,false
0.19333565246028828,10/03/2020,CARE PARK PTY LTD MELBOURNE AU Tap and Pay xx3903 Value Date: 06/03/2020,0,12.81,,false
0.6857091909195145,10/03/2020,DAN MURPHYS 3865 EPPIN EPPING AU Tap and Pay xx3903 Value Date: 06/03/2020,0,97.95,private,false
0.5848195605251649,10/03/2020,OFFICEWORKS 0315 BUNDOORA AU Tap and Pay xx3903 Value Date: 07/03/2020,0,88.98,stationary,false
0.5407639370887656,10/03/2020,COLES 0682 BUNDOORA AU Tap and Pay xx3903 Value Date: 07/03/2020,0,55.82,,false
0.8318565837939726,10/03/2020,Transfer From Lion Pumping Lion Pumping,1158.17,0,income,false
0.6312206979138071,9/03/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008227342121,0,2.49,software,false
0.2815000104955667,6/03/2020,POS 43424400 06 MAR,100,0,income,false
0.7420018112542264,6/03/2020,Direct Debit 077380 DEFT PAYMENTS DEFT 29434930,0,1480.17,rent,false
0.5663739913692236,6/03/2020,HARRIS SCARFE EPPING AU Card xx8833,0,36.95,,false
0.7639225640419702,5/03/2020,POS 43424400 05 MAR,220,0,income,false
0.05421332947533242,5/03/2020,Direct Credit 364049 LB CONCRETE JDL SOFTWARE - LB,1158.17,0,income,false
0.8354784378626363,5/03/2020,Transfer From Lion Pumping Lion Shortfall,105.29,0,income,false
0.9772604863043524,5/03/2020,BUNNINGS 371000 THOMASTOWN AU Tap and Pay xx3903 Value Date: 02/03/2020,0,34.6,,false
0.18581426160703285,5/03/2020,FANTASTIC FURNITURE THOMASTOWN AU Tap and Pay xx3903 Value Date: 02/03/2020,0,69,,false
0.4399771267162993,5/03/2020,International Transaction Fee Value Date: 02/03/2020,0,0.93,,false
0.6173481648901975,5/03/2020,WHITESPARKI 5875232235 AB CA Card xx8833 USD 20.00 Value Date: 02/03/2020,0,30.98,software,false
0.4517844454394613,5/03/2020,HOLLARD INSURANCE chatswood AU Card xx7776 Value Date: 02/03/2020,0,104.87,,false
0.8627580634772731,4/03/2020,COSTCO FUEL EPPING EPPING AU,0,25.01,,false
0.30417488639729884,4/03/2020,COSTCO WHOLESALE AUSTR EPPING AU Card xx7776,0,113.71,,false
0.33678970076335246,4/03/2020,COSTCO WHOLESALE AUSTR EPPING AU Card xx8833,0,17.78,,false
0.8077012101060888,4/03/2020,Jaycar Electronics Thomastown AU,0,26.95,materials,false
0.2255981719114939,4/03/2020,D O C ESPRESSO CARLTON AU Tap and Pay xx3903 Value Date: 01/03/2020,0,92,,false
0.6168878576307555,4/03/2020,DAN MURPHYS 3407 THOMA THOMASTOWN AU Tap and Pay xx3903 Value Date: 29/02/2020,0,120.99,private,false
0.13046759613383085,4/03/2020,IKEA RICHMOND RICHMOND AU Tap and Pay xx3903 Value Date: 01/03/2020,0,72.95,,false
0.5525362724317087,3/03/2020,POS 43424400 03 MAR,80,0,income,false
0.9529564827134178,3/03/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008178521013,0,11.31,software,false
0.5264526569559842,3/03/2020,LATITUDE GEM VISA NetBank BPAY 154799 6010732002049206,0,500,,false
0.04991501288609612,3/03/2020,DAN MURPHYS 3865 EPPIN EPPING AU Tap and Pay xx3903 Value Date: 27/02/2020,0,181,private,false
0.6716534057406722,3/03/2020,S & S FINE FOODS PTY EPPING AU Tap and Pay xx3903 Value Date: 27/02/2020,0,13.06,,false
0.12326892871464024,3/03/2020,S & S FINE FOODS PTY EPPING AU Tap and Pay xx3903 Value Date: 27/02/2020,0,16.98,,false
0.669864430564425,3/03/2020,BUNNINGS 492000 EPPING AU Tap and Pay xx3903 Value Date: 28/02/2020,0,385.25,,false
0.7538245264591974,3/03/2020,Transfer From Lion Pumping Lion Pumping,1052.88,0,income,false
0.47065247035427404,3/03/2020,Direct Debit 513839 IINET_LIMITED-N 2006106515b95fa,0,109.99,utilities,false
0.1979662823355106,2/03/2020,POS 43424400 02 MAR,20,0,income,false
0.3956865293927623,2/03/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008170712668,0,301.24,materials,false
0.5194208412989738,2/03/2020,CBA MERCHANT FEE 5353109391629396 Value Date: 29/02/2020,0,90,fees,false
0.915435677356037,2/03/2020,BUNNINGS 371000 THOMASTOWN AU Card xx7776,0,52.33,,false
0.5858696677506086,2/03/2020,Refund Purchase BUNNINGS 371000 THOMASTOWN AU,9.4,0,,false
0.06543760718120084,1/03/2020,COSTCO FUEL EPPING EPPING AU,0,50.5,,false
0.8742824024151545,1/03/2020,BUNNINGS 539000 FAIRFIELD AU Card xx7776,0,18.38,,false
0.8309828171828846,29/02/2020,POS 43424400 29 FEB,80,0,income,false
0.07986046332015362,29/02/2020,TELSTRA BILL PAYMNT MELBOURNE AU Card xx8833 Value Date: 27/02/2020,0,130.43,,false
0.4958554200037999,29/02/2020,OZTELL SYDNEY AU Card xx8833 Value Date: 26/02/2020,0,40,utilities,false
0.7753886789982349,28/02/2020,POS 43424400 28 FEB,280,0,income,false
0.19071275385328512,28/02/2020,Direct Debit 466856 GIO COMMERCIAL I GPM004106253,0,153.26,insurance,false
0.817667264490505,27/02/2020,POS 43424400 27 FEB,340,0,income,false
0.09747731380795943,27/02/2020,COSTCO FUEL EPPING EPPING AU,0,68,,false
0.6769184344084609,27/02/2020,Direct Credit 364049 LB CONCRETE JDL SOFTWARE - LB,1052.88,0,income,false
0.15346748519957676,27/02/2020,Transfer to xx4217 NetBank,0,560,,false
0.520062692059035,27/02/2020,PLINE PH LALOR PLAZA LALOR AU Tap and Pay xx3903 Value Date: 21/02/2020,0,20.56,,false
0.07385631674537252,27/02/2020,COCA-COLA AMATIL BUNDOORA AU Tap and Pay xx3903 Value Date: 22/02/2020,0,3.5,,false
0.13033946910455496,26/02/2020,POS 43424400 26 FEB,340,0,income,false
0.5296184663326975,26/02/2020,D DS CHARCOAL GRILL EPPING AU Card xx7776,0,55.5,,false
0.5354925616969062,26/02/2020,PENINSULA HOT SPRG FINGAL AU Tap and Pay xx5155 Value Date: 23/02/2020,0,24,,false
0.8259919723335252,26/02/2020,PENINSULA HOT SPRG FINGAL AU Tap and Pay xx5155 Value Date: 23/02/2020,0,20,,false
0.22532849190828674,26/02/2020,PENINSULA HOT SPRI FINGAL AU Card xx8833 Value Date: 23/02/2020,0,11,,false
0.9703537312788784,26/02/2020,WOOLWORTHS 3340 BUNDOORA AU Tap and Pay xx5155 Value Date: 22/02/2020,0,44.34,private,false
0.5435637584317068,26/02/2020,WOOLWORTHS 3340 BUNDOORA AU Tap and Pay xx5155 Value Date: 22/02/2020,0,16.54,private,false
0.6463312985701459,26/02/2020,WWW.NETTVPLUS.COM A-217D0 WWW.NETTVPLUS CY Card xx8833 AUD 36.36 Value Date: 23/02/2020,0,36.36,,false
0.5031633138206839,25/02/2020,POS 43424400 25 FEB,80,0,income,false
0.15023493944209076,25/02/2020,Wdl ATM CBA ATM THOMASTOWN B VIC 317502 AUS,0,40,,false
0.46071145837049277,25/02/2020,EnergyAustralia Pty NetBank BPAY 97410 10054862335127 ShopHome Electrici,0,141.27,,false
0.7097459911404065,25/02/2020,Transfer to xx5005 CommBank app,0,1000,,false
0.9699458144877444,25/02/2020,COLES 7786 LALOR AU Tap and Pay xx3903 Value Date: 21/02/2020,0,16.8,,false
0.45082655483349043,25/02/2020,Transfer From Lion Pumping Lion Pumping,1052.88,0,income,false
0.4350887407904074,24/02/2020,POS 43424400 24 FEB,130,0,income,false
0.7079705787858115,24/02/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008091442101,0,87.02,software,false
0.556073585537527,24/02/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008094147704,0,7.57,private,false
0.7903432777178205,24/02/2020,BUNNINGS 371000 THOMASTOWN AU Card xx7776,0,65.49,,false
0.8414515943154892,23/02/2020,RITCHIES DROMANA DROMANA AU,0,62.14,,false
0.7092991660722363,22/02/2020,POS 43424400 22 FEB,300,0,income,false
0.8349653143623519,22/02/2020,ADOBE CREATIVE CLOUD 1800614863 IE Card xx8833 AUD 76.99 Value Date: 19/02/2020,0,76.99,software,false
0.3525696071280344,21/02/2020,POS 43424400 21 FEB,80,0,income,false
0.3484327600761885,21/02/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008066887511,0,149.9,hardware,false
0.46276992048834553,21/02/2020,D'Amore Cellars Lalor AU,0,83.98,,false
0.19990576636317847,21/02/2020,Transfer to xx4217 NetBank,0,560,,false
0.6251964444999041,21/02/2020,SMP*Centrecom Bundoor Bundoora AU Tap and Pay xx3903 Value Date: 18/02/2020,0,107,,false
0.6270532848557206,21/02/2020,POST THOMASTOWN POSTTH THOMASTOWN AU Card xx7776 Value Date: 18/02/2020,0,2.2,,false
0.18780138371505206,20/02/2020,POS 43424400 20 FEB,550,0,income,false
0.43112182560599677,20/02/2020,D DS CHARCOAL GRILL EPPING AU Card xx7776,0,90.5,,false
0.9702214776452813,20/02/2020,Transfer to xx5005 NetBank,0,500,,false
0.6483561041667509,20/02/2020,Direct Credit 364049 LB CONCRETE JDL SOFTWARE - LB,1052.88,0,income,false
0.9152681491503403,20/02/2020,OFFICEWORKS 0315 BUNDOORA AU Tap and Pay xx3903 Value Date: 18/02/2020,0,18.9,materials,false
0.6568192129793937,19/02/2020,POS 43424400 19 FEB,120,0,income,false
0.45422377723012497,18/02/2020,POS 43424400 18 FEB,100,0,income,false
0.3456066269801319,18/02/2020,Direct Debit 077380 DEFT PAYMENTS DEFT 29266385,0,695.23,rent,false
0.7093576908406358,18/02/2020,Direct Debit 062246 CommInsure 8260620--140908083,0,39.21,,false
0.34554442278060216,18/02/2020,EnergyAustralia Pty NetBank BPAY 97410 10035416593204 Electricity Shop,0,475.15,,false
0.8451689731762628,18/02/2020,Transfer to xx4217 NetBank,0,560,,false
0.004583538053823055,18/02/2020,SMP*Centrecom Bundoor Bundoora AU Tap and Pay xx3903 Value Date: 13/02/2020,0,15,,false
0.3244234968398896,18/02/2020,Transfer From Lion Pumping Lion Pumping,1052.88,0,income,false
0.2998098278794086,17/02/2020,POS 43424400 17 FEB,150,0,income,false
0.4577237865311192,17/02/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008022237640,0,10.99,education,false
0.991777630537481,17/02/2020,Transfer from CBA NetBank Hallett Feb 20,750,0,income,false
0.15328570453447088,15/02/2020,POS 43424400 15 FEB,200,0,income,false
0.08831951593480025,14/02/2020,POS 43424400 14 FEB,140,0,income,false
0.9836988199714902,14/02/2020,Direct Debit 062246 CommInsure 9003028--140807610,0,51.48,,false
0.1549479714111115,14/02/2020,COSTCO FUEL EPPING EPPING AU,0,63,,false
0.6956069983610214,14/02/2020,Transfer to xx5005 CommBank app,0,200,,false
0.34880671508068506,14/02/2020,MCDONALDS THOMASTWNII THOMASTOWN AU Tap and Pay xx3903 Value Date: 10/02/2020,0,17.9,,false
0.25308044793517337,14/02/2020,Transfer to xx5005 CommBank app,0,1000,,false
0.19276084418071293,14/02/2020,Transfer to xx4217 CommBank app,0,560,,false
0.3100359732336224,14/02/2020,Direct Debit 513839 IINET_LIMITED-N 200430648047bfd,0,110.59,utilities,false
0.7774500516253104,13/02/2020,POS 43424400 13 FEB,270,0,income,false
0.774684703926223,13/02/2020,Direct Debit 077380 DEFT PAYMENTS DEFT 29231683,0,420.2,rent,false
0.08873177686549627,13/02/2020,Direct Credit 364049 LB CONCRETE JDL SOFTWARE - LB,1052.88,0,income,false
0.4797287779683015,13/02/2020,CAFE LUCIO BUNDOORA AU Tap and Pay xx3903 Value Date: 11/02/2020,0,41.5,,false
0.6156682902455424,13/02/2020,FAIRFIELD PARK BOATH FAIRFIELD AU Tap and Pay xx3903 Value Date: 09/02/2020,0,64.5,,false
0.21239206988831394,12/02/2020,POS 43424400 12 FEB,420,0,income,false
0.9128855776247573,12/02/2020,Direct Debit 068616 HOLLARD INSURANC HOLLAR2632658718,0,64.55,,false
0.8414913455600936,12/02/2020,FLORALICIOUS EPPING AU Card xx7776,0,60,,false
0.022103814149230905,12/02/2020,VODAFONE NORTH SYDNEY AU Card xx8833 Value Date: 08/02/2020,0,111.37,utilities,false
0.5884877761785214,11/02/2020,Transfer to xx5005 CommBank app Rent,0,1564,,false
0.5002638190612279,11/02/2020,POST THOMASTOWN POSTTH THOMASTOWN AU Card xx7776 Value Date: 06/02/2020,0,16.45,,false
0.612818663168218,11/02/2020,TONDA ITAIIAN PTY LTD PRESTON AU Tap and Pay xx3903 Value Date: 06/02/2020,0,44,,false
0.23889066364628175,11/02/2020,NORTHERN HEALTH EPPING AU Tap and Pay xx3903 Value Date: 07/02/2020,0,5,,false
0.8990140296005449,11/02/2020,TK MAXX NORTHLAND PRESTON AU Tap and Pay xx3903 Value Date: 06/02/2020,0,160.6,,false
0.49087031496304845,11/02/2020,CHEVAPI GRILL SOUTH MELBOUR AU Tap and Pay xx3903 Value Date: 08/02/2020,0,86,,false
0.7261908214632935,11/02/2020,Transfer From Lion Pumping Lion Pumping,1052.88,0,income,false
0.16661333242018972,10/02/2020,POS 43424400 10 FEB,320,0,income,false
0.06055660394557827,10/02/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1007955699080,0,2.49,software,false
0.2842401777823842,10/02/2020,Transfer to CBA A/c NetBank Danibel Supplier,0,488.4,materials,false
0.9432408105952181,8/02/2020,POS 43424400 08 FEB,520,0,income,false
0.7434944237946157,8/02/2020,COSTCO FUEL EPPING EPPING AU,0,61,,false
0.7924532321986597,7/02/2020,POS 43424400 07 FEB,520,0,income,false
0.26445737072357356,7/02/2020,COSTCO WHOLESALE AUSTR EPPING AU Card xx7776,0,62.66,,false
0.0367628932076709,7/02/2020,Transfer to xx5005 NetBank,0,500,,false
0.44768800970946954,7/02/2020,OZTELL SYDNEY AU Card xx8833 Value Date: 04/02/2020,0,40,utilities,false
0.15378479504698928,6/02/2020,POS 43424400 06 FEB,120,0,income,false
0.24621014798018548,6/02/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1007930587836,0,75.2,private,false
0.6290859846960417,6/02/2020,Direct Credit 364049 LB CONCRETE JDL SOFTWARE - LB,1052.88,0,income,false
0.3995779716762333,6/02/2020,COLES 0565 BALWYN NORTH AU Tap and Pay xx5155 Value Date: 04/02/2020,0,28.4,,false
0.7553871898564295,6/02/2020,HOLLARD INSURANCE chatswood AU Card xx7776 Value Date: 03/02/2020,0,104.87,,false
0.3777783846561946,5/02/2020,POS 43424400 05 FEB,100,0,income,false
0.18638557865367322,5/02/2020,AA HIGH ST TT 3240 THOMASTOWN AU Card xx8833 Value Date: 01/02/2020,0,7.95,,false
0.37970473533744986,5/02/2020,DAN MURPHYS 3407 THOMA THOMASTOWN AU Tap and Pay xx3903 Value Date: 31/01/2020,0,60,private,false
0.6529830590213932,5/02/2020,COSTCO WHOLESALE AUSTR EPPING AU Tap and Pay xx3903 Value Date: 02/02/2020,0,144.46,,false
0.5460503463767039,5/02/2020,International Transaction Fee Value Date: 02/02/2020,0,0.9,,false
0.3322978587557366,5/02/2020,WHITESPARKI 5875232235 AB CA Card xx8833 USD 20.00 Value Date: 02/02/2020,0,29.94,software,false
0.10780820495292143,5/02/2020,Return COSTCO WHOLESALE AUSTR EPPING AU Tap and Pay xx3903 Value Date: 02/02/2020,57.99,0,,false
0.5115189312399027,4/02/2020,Transfer from GLENN CROCKER NetBank Glenn Value Date: 05/02/2020,15,0,income,false
0.8508622947736484,4/02/2020,Direct Debit 077380 DEFT PAYMENTS DEFT 29150157,0,869.05,rent,false
0.9271729842219245,4/02/2020,THE MEAT AND WINE CO H HAWTHORN EASTAU,0,150,,false
0.03356101928198929,4/02/2020,COSTCO FUEL EPPING EPPING AU,0,80,,false
0.34504732377756775,4/02/2020,Refund Purchase COSTCO WHOLESALE AUSTR EPPING AU,69.99,0,,false
0.544198376859276,4/02/2020,Direct Credit 122794 IINET TECHNOLOGI 2003306435121fc,20,0,,false
0.6169287333813425,4/02/2020,Transfer from NetBank,870,0,,false
0.2775363110468656,4/02/2020,SMP*Centrecom Bundoor Bundoora AU Tap and Pay xx3903 Value Date: 30/01/2020,0,38,,false
0.8065531349743469,4/02/2020,DAN MURPHYS 3407 THOMA THOMASTOWN AU Tap and Pay xx3903 Value Date: 31/01/2020,0,270.8,private,false
0.3494320884401505,4/02/2020,COSTCO WHOLESALE AUSTR EPPING AU Tap and Pay xx3903 Value Date: 31/01/2020,0,237.83,,false
0.8756927806590009,4/02/2020,LATITUDE GEM VISA CommBank app BPAY 154799 6010732002049206,0,500,,false
0.7975038836892536,4/02/2020,Transfer From Lion Pumping Lion Pumping,1052.88,0,income,false
0.04128314861337734,3/02/2020,POS 43424400 03 FEB,160,0,income,false
0.22853767696082627,3/02/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1007907808351,0,10.91,software,false
0.733161991288175,3/02/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1007888445137,0,82.4,materials,false
0.8082577361934309,3/02/2020,Transfer from NetBank,100,0,,false
0.6063967861219963,2/02/2020,CBA MERCHANT FEE 5353109391629396 Value Date: 31/01/2020,0,96.29,fees,false
0.4365254911047314,1/02/2020,POS 43424400 01 FEB,100,0,income,false
0.030182713305323405,1/02/2020,COLES 0506 DIAMOND CREEKAU,0,18.2,,false
0.2570928529217864,1/02/2020,COSTCO WHOLESALE AUSTR EPPING AU Card xx8833,0,124.79,,false
0.6027612519182466,1/02/2020,AA HIGH ST TT 3240 THOMASTOWN AU Tap and Pay xx3903 Value Date: 29/01/2020,0,10.95,,false
0.09788319587991268,31/01/2020,POS 43424400 31 JAN,120,0,income,false
0.5209646253458797,31/01/2020,Direct Debit 077380 DEFT PAYMENTS DEFT 29122321,0,1430,rent,false
0.42012726881890505,31/01/2020,Transfer to xx4217 NetBank,0,560,,false
0.15512165865037986,31/01/2020,D DS CHARCOAL GRILL EPPING AU Tap and Pay xx3903 Value Date: 28/01/2020,0,50.5,,false
0.19206136328591983,31/01/2020,OFFICEWORKS 0315 BUNDOORA AU Tap and Pay xx3903 Value Date: 29/01/2020,0,120.94,hardware,false
0.49293427573156356,30/01/2020,POS 43424400 30 JAN,345,0,income,false
0.5927792605259017,30/01/2020,Direct Credit 364049 LB CONCRETE JDL SOFTWARE - LB,1052.88,0,income,false
0.9706996761072133,30/01/2020,Refund Purchase OFFICEWORKS 0315 BUNDOORA AU,69.76,0,,false
0.5644617077180067,30/01/2020,TELSTRA BILL PAYMNT MELBOURNE AU Card xx8833 Value Date: 28/01/2020,0,130.43,,false
0.5080176493830515,30/01/2020,NORTHERN HEALTH EPPING AU Tap and Pay xx3903 Value Date: 26/01/2020,0,5,,false
0.9783569467116322,30/01/2020,JB HI FI THOMASTOWN AU Tap and Pay xx3903 Value Date: 24/01/2020,0,295,materials,false
0.36679484211811286,30/01/2020,JB HI FI THOMASTOWN AU Tap and Pay xx3903 Value Date: 24/01/2020,0,335,materials,false
0.1546388268578145,30/01/2020,COLES 0682 BUNDOORA AU Tap and Pay xx3903 Value Date: 28/01/2020,0,44.05,,false
0.03380137069169531,29/01/2020,POS 43424400 29 JAN,360,0,income,false
0.3372717468996209,29/01/2020,Direct Debit 466856 GIO COMMERCIAL I GPM004106253,0,153.26,insurance,false
0.7411807641882342,29/01/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1007861417890,0,94.16,materials,false
0.18520257086572212,29/01/2020,Transfer from CBA NetBank Hallett January 20,750,0,income,false
0.9146349993291654,29/01/2020,Transfer to xx4217 CommBank app,0,560,,false
0.6289067735424478,29/01/2020,PSARAKOS PTY LTD BUNDOORA AU Tap and Pay xx3903 Value Date: 24/01/2020,0,75.97,,false
0.007941160899968214,29/01/2020,JB HI FI THOMASTOWN AU Tap and Pay xx4477 Value Date: 22/01/2020,0,26,materials,false
0.4411322865166516,29/01/2020,WWW.NETTVPLUS.COM A-55AD8 WWW.NETTVPLUS CY Card xx8833 AUD 36.36 Value Date: 23/01/2020,0,36.36,,false
0.005900436730234437,29/01/2020,VODAFONE EPPING EPPING AU Tap and Pay xx4477 Value Date: 23/01/2020,0,89.9,utilities,false
0.011275822090248244,29/01/2020,JB HI FI THOMASTOWN AU Tap and Pay xx4477 Value Date: 23/01/2020,0,11,materials,false
0.6665943459477495,29/01/2020,3757 SUNGLASS HUT MILL PARK AU Tap and Pay xx3903 Value Date: 25/01/2020,0,385,,false
0.9103782480993716,29/01/2020,3757 SUNGLASS HUT MILL PARK AU Tap and Pay xx3903 Value Date: 25/01/2020,0,0.4,,false
0.4971639536041146,28/01/2020,POS 43424400 28 JAN,200,0,income,false
0.5214835418453105,28/01/2020,Transfer From Lion Pumping Lion Pumping,1052.88,0,income,false
0.8206236549554573,25/01/2020,POS 43424400 25 JAN,270,0,income,false
0.5718508684356916,25/01/2020,Transfer from GLENN CROCKER NetBank Glenn,135,0,income,false
0.46317830257305315,25/01/2020,DAN MURPHYS 3865 EPPIN EPPING AU Card xx7776,0,101.9,private,false
0.3134022600958766,25/01/2020,Transfer to xx4217 CommBank app,0,560,,false
0.1533170945879352,24/01/2020,POS 43424400 24 JAN,710,0,income,false
0.8211733872244313,24/01/2020,Transfer from CommBank app,300,0,,false
0.5549574471486596,24/01/2020,Transfer to xx4217 CommBank app,0,560,,false
0.6329146615158012,24/01/2020,CENTRE COM SUNSHINE AU Card xx8833 Value Date: 21/01/2020,0,353.19,,false
0.21810747485678728,23/01/2020,POS 43424400 23 JAN,270,0,income,false
0.006097743455939053,23/01/2020,Direct Debit 077380 DEFT PAYMENTS DEFT 29051349,0,441.78,rent,false
0.11315800746806115,23/01/2020,Direct Debit 077380 DEFT PAYMENTS DEFT 29051363,0,869.05,rent,false
0.8414801108069718,23/01/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1007809993518,0,83.77,software,false
0.2927370674085894,23/01/2020,Transfer to xx5005 NetBank,0,500,,false
0.18124100006830557,23/01/2020,Direct Credit 364049 LB CONCRETE JDL SOFTWARE - LB,1052.88,0,income,false
0.05743913824239355,22/01/2020,POS 43424400 22 JAN,520,0,income,false
0.45372978828920507,22/01/2020,BIG W 0398 EPPING AU Tap and Pay xx4477 Value Date: 19/01/2020,0,119,,false
0.1733115123605522,22/01/2020,ADOBE CREATIVE CLOUD 1800614863 IE Card xx8833 AUD 76.99 Value Date: 19/01/2020,0,76.99,software,false
0.027967735807227223,21/01/2020,POS 43424400 21 JAN,310,0,income,false
0.013710160252855763,21/01/2020,COSTCO FUEL EPPING EPPING AU,0,80,,false
0.5832826578851467,21/01/2020,Transfer to xx4217 NetBank,0,560,,false
0.43274628748031163,21/01/2020,Transfer From Lion Pumping Lion Pumping,1052.88,0,income,false
0.6401307993903038,21/01/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1007785589153,0,77.06,materials,false
0.7338893967528508,20/01/2020,POS 43424400 20 JAN,150,0,income,false
0.2081121418039671,20/01/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1007783974488,0,92.14,materials,false
0.6315968255929199,20/01/2020,Direct Debit 062246 CommInsure 8260620--140127026,0,39.21,,false
0.7534077559423407,18/01/2020,SP * IFIXIT OCEANIA CHATSWOOD AU Card xx8833 Value Date: 16/01/2020,0,73.44,,false
0.552733650461531,17/01/2020,POS 43424400 17 JAN,390,0,income,false
0.4653053557244813,17/01/2020,Transfer to xx4217 NetBank,0,560,,false
0.6147864344591929,17/01/2020,BROADWAY COMPUTERS P RESERVOIR AU Card xx8833,0,85,,false
0.902244931328992,17/01/2020,WOOLWORTHS 3171 MILL PARK AU Tap and Pay xx4477 Value Date: 14/01/2020,0,180.11,private,false
0.08877342060945614,16/01/2020,POS 43424400 16 JAN,640,0,income,false
0.819907442501635,16/01/2020,VICROADS NetBank BPAY 216291 497581018677104 Audi Rego,0,834.8,,false
0.8071016118683123,16/01/2020,Direct Credit 364049 LB CONCRETE JDL SOFTWARE - LB,1052.88,0,income,false
0.572091525915047,16/01/2020,LALOR H P SEAFOODPL LALOR AU Tap and Pay xx4477 Value Date: 11/01/2020,0,30.6,,false
0.387941986196247,16/01/2020,OZTELL SYDNEY AU Card xx8833 Value Date: 13/01/2020,0,40,utilities,false
0.6691859189504707,15/01/2020,Transfer From ROUNTOS J*LE Digistar,200,0,income,false
0.11203275094458753,15/01/2020,BROADWAY COMPUTERS P RESERVOIR AU Card xx8833,0,85,,false
0.3703067196435741,14/01/2020,POS 43424400 14 JAN,40,0,income,false
0.8494798667195795,14/01/2020,Direct Debit 062246 CommInsure 9003028--139962685,0,51.48,,false
0.3979705434081693,14/01/2020,COSTCO WHOLESALE AUSTR EPPING AU Card xx8833,0,774.55,,false
0.9673513524229391,14/01/2020,Jaycar Electronics Thomastown AU Tap and Pay xx4477 Value Date: 10/01/2020,0,37.4,materials,false
0.07675570337455384,14/01/2020,WOOLWORTHS 3140 LALOR AU Tap and Pay xx4477 Value Date: 09/01/2020,0,10.51,private,false
0.6853464001046277,14/01/2020,WU *3082076150 SYDNEY AU Card xx8833 Value Date: 09/01/2020,0,88.45,,false
0.1599300597552895,14/01/2020,Transfer From Lion Pumping Lion Pumping,1052.88,0,income,false
0.23240837314494223,13/01/2020,POS 43424400 13 JAN,350,0,income,false
0.9928588781727274,13/01/2020,Direct Debit 068616 HOLLARD INSURANC HOLLAR2609782029,0,64.55,,false
0.420358381598102,13/01/2020,Direct Debit 122794 IINET TECHNOLOGI 2001106388f7983,0,20,utilities,false
0.38338005150239707,11/01/2020,POS 43424400 11 JAN,70,0,income,false
0.5635195495478857,11/01/2020,Transfer to xx5005 NetBank,0,1400,,false
0.07721053140181788,11/01/2020,WU 2000888343857664 180-017-3833 AU Card xx8833 Value Date: 08/01/2020,0,215,,false
